city,date,year,month,season,max_temp,min_temp,mean_temp,temperature_category,temp_range,rainfall_mm,is_rainy,daily_duration
Chennai,28-11-2025,2025,11,Autumn,28.2,24.6,26.3,Warm,3.6,1.9,TRUE,41131.65
Chennai,29-11-2025,2025,11,Autumn,27.8,23.9,25.7,Warm,3.9,65.7,TRUE,41110.26
Chennai,30-11-2025,2025,11,Autumn,25.9,23.6,24.8,Warm,2.3,37.7,TRUE,41089.59
Chennai,01-12-2025,2025,12,Winter,25.4,23.8,24.5,Warm,1.6,81.7,TRUE,41069.7
Chennai,02-12-2025,2025,12,Winter,25.1,23,24.1,Warm,2.1,166.4,TRUE,41050.6
Chennai,03-12-2025,2025,12,Winter,26.3,23,24.3,Warm,3.3,49.5,TRUE,41032.32
Chennai,04-12-2025,2025,12,Winter,27.5,23.8,24.8,Warm,3.7,15.7,TRUE,41014.9
Chennai,05-12-2025,2025,12,Winter,28.5,24.8,26.4,Warm,3.7,1.4,TRUE,40998.36
Chennai,06-12-2025,2025,12,Winter,28.6,24.8,26.3,Warm,3.8,0.5,FALSE,40982.73
Chennai,07-12-2025,2025,12,Winter,27.5,23.4,25.6,Warm,4.1,1.3,TRUE,40968.06
Chennai,08-12-2025,2025,12,Winter,27.3,23.5,25.3,Warm,3.8,0.5,FALSE,40954.36
Chennai,09-12-2025,2025,12,Winter,28.1,23.5,25.6,Warm,4.6,0.2,FALSE,40941.67
Chennai,10-12-2025,2025,12,Winter,27.3,24,25.5,Warm,3.3,0,FALSE,40930.02
Chennai,11-12-2025,2025,12,Winter,28,24.1,25.7,Warm,3.9,0,FALSE,40919.43
Chennai,12-12-2025,2025,12,Winter,27.2,21.2,24.8,Warm,6,0,FALSE,40909.95
Chennai,13-12-2025,2025,12,Winter,27.6,20.8,24.8,Warm,6.8,0,FALSE,40901.56
Chennai,14-12-2025,2025,12,Winter,28,23,25.3,Warm,5,0,FALSE,40894.17
Chennai,15-12-2025,2025,12,Winter,28.4,23,25.9,Warm,5.4,0,FALSE,40887.76
Chennai,16-12-2025,2025,12,Winter,27.3,24,25.5,Warm,3.3,5.1,TRUE,40882.33
Chennai,17-12-2025,2025,12,Winter,28.2,22.7,25.3,Warm,5.5,1.1,TRUE,40877.87
Chennai,18-12-2025,2025,12,Winter,28,22.5,25.2,Warm,5.5,0.4,FALSE,40874.39
Chennai,19-12-2025,2025,12,Winter,28.7,22,25.3,Warm,6.7,0,FALSE,40871.89
Chennai,20-12-2025,2025,12,Winter,29,20.9,25.2,Warm,8.1,0.1,FALSE,40870.38
Chennai,21-12-2025,2025,12,Winter,29.1,22.4,25.8,Warm,6.7,0.2,FALSE,40869.83
Chennai,22-12-2025,2025,12,Winter,29,22.7,25.8,Warm,6.3,0,FALSE,40870.26
Chennai,23-12-2025,2025,12,Winter,28.6,21.3,25.5,Warm,7.3,0,FALSE,40871.67
Chennai,24-12-2025,2025,12,Winter,28.8,21.7,25.4,Warm,7.1,0.1,FALSE,40874.06
Chennai,25-12-2025,2025,12,Winter,27.5,22,25.1,Warm,5.5,0.7,FALSE,40877.41
Chennai,26-12-2025,2025,12,Winter,28.2,23.4,25.7,Warm,4.8,0,FALSE,40881.74
Chennai,27-12-2025,2025,12,Winter,28.9,22.6,25.6,Warm,6.3,0.1,FALSE,40887.04
Chennai,28-12-2025,2025,12,Winter,28.5,22,25.4,Warm,6.5,0,FALSE,40893.3
Chennai,29-12-2025,2025,12,Winter,28,22.5,25.3,Warm,5.5,0,FALSE,40900.53
Chennai,30-12-2025,2025,12,Winter,28.8,21.6,25.8,Warm,7.2,0,FALSE,40908.71
Chennai,31-12-2025,2025,12,Winter,29,23.5,25.6,Warm,5.5,9.3,TRUE,40917.85
Chennai,01-01-2026,2026,1,Winter,26.4,23.1,24.8,Warm,3.3,7.1,TRUE,40927.95
Chennai,02-01-2026,2026,1,Winter,27.8,24,25.5,Warm,3.8,0.1,FALSE,40939.01
Chennai,03-01-2026,2026,1,Winter,28.1,23.2,25.6,Warm,4.9,0,FALSE,40951.18
Chennai,04-01-2026,2026,1,Winter,28,23.1,25.4,Warm,4.9,0.1,FALSE,40964.43
Chennai,05-01-2026,2026,1,Winter,28.1,24.2,26,Warm,3.9,0,FALSE,40978.73
Chennai,06-01-2026,2026,1,Winter,27.9,24.1,25.9,Warm,3.8,0,FALSE,40994.07
Chennai,07-01-2026,2026,1,Winter,27.5,24,25.5,Warm,3.5,0,FALSE,41010.4
Chennai,08-01-2026,2026,1,Winter,27.9,24.1,25.7,Warm,3.8,0,FALSE,41027.69
Chennai,09-01-2026,2026,1,Winter,26.1,22.4,24.5,Warm,3.7,4.1,TRUE,41045.9
Chennai,10-01-2026,2026,1,Winter,26,22,23.7,Warm,4,14.6,TRUE,41065.01
Chennai,11-01-2026,2026,1,Winter,24.6,22.4,23.3,Warm,2.2,8.6,TRUE,41084.98
Chennai,12-01-2026,2026,1,Winter,26.5,22.8,24.7,Warm,3.7,1.6,TRUE,41105.78
Chennai,13-01-2026,2026,1,Winter,27.7,22,25.1,Warm,5.7,0,FALSE,41127.38
Chennai,14-01-2026,2026,1,Winter,27.8,21.2,24.7,Warm,6.6,0,FALSE,41149.74
Chennai,15-01-2026,2026,1,Winter,27.9,21.2,24.5,Warm,6.7,0.4,FALSE,41172.83
Chennai,16-01-2026,2026,1,Winter,27.6,21.6,24.5,Warm,6,0.1,FALSE,41196.63
Chennai,17-01-2026,2026,1,Winter,28,19.6,23.8,Warm,8.4,0,FALSE,41221.09
Chennai,18-01-2026,2026,1,Winter,28.4,19.2,23.9,Warm,9.2,0,FALSE,41246.2
Chennai,19-01-2026,2026,1,Winter,28.1,20,23.9,Warm,8.1,0,FALSE,41271.9
Chennai,20-01-2026,2026,1,Winter,28,19.9,24.4,Warm,8.1,0,FALSE,41298.18
Chennai,21-01-2026,2026,1,Winter,28,21.8,24.9,Warm,6.2,0.1,FALSE,41325.01
Chennai,22-01-2026,2026,1,Winter,28.5,22.6,25.6,Warm,5.9,0.1,FALSE,41352.41
Chennai,23-01-2026,2026,1,Winter,27.5,22.5,24.9,Warm,5,3,TRUE,41380.67
Chennai,24-01-2026,2026,1,Winter,26.5,23.6,24.3,Warm,2.9,26.9,TRUE,41409.81
Chennai,25-01-2026,2026,1,Winter,25,22.6,23.6,Warm,2.4,27.6,TRUE,41439.77
Chennai,26-01-2026,2026,1,Winter,27.2,22.8,24.9,Warm,4.4,3.3,TRUE,41470.52
Chennai,27-01-2026,2026,1,Winter,27,22.4,24.6,Warm,4.6,0,FALSE,41502.01
Chennai,28-01-2026,2026,1,Winter,27,21.5,24.4,Warm,5.5,0,FALSE,41534.19
Chennai,29-01-2026,2026,1,Winter,26.9,22.6,24.7,Warm,4.3,0,FALSE,41567.02
Chennai,30-01-2026,2026,1,Winter,27,22.5,24.5,Warm,4.5,0,FALSE,41600.45
Chennai,31-01-2026,2026,1,Winter,28.5,22.4,25.4,Warm,6.1,0,FALSE,41634.45
Chennai,01-02-2026,2026,2,Winter,28.6,24,26,Warm,4.6,0,FALSE,41668.97
Chennai,02-02-2026,2026,2,Winter,27.9,23.1,25.5,Warm,4.8,0,FALSE,41703.97
Chennai,03-02-2026,2026,2,Winter,28.4,22.8,25.5,Warm,5.6,0,FALSE,41739.41
Chennai,04-02-2026,2026,2,Winter,29,23.5,25.6,Warm,5.5,0,FALSE,41775.24
Chennai,05-02-2026,2026,2,Winter,29.2,23.1,25.8,Warm,6.1,0,FALSE,41811.43
Chennai,06-02-2026,2026,2,Winter,28.9,22,25.5,Warm,6.9,0.2,FALSE,41847.94
Chennai,07-02-2026,2026,2,Winter,29.5,21.3,25.2,Warm,8.2,0,FALSE,41884.73
Chennai,08-02-2026,2026,2,Winter,29.5,22,25.3,Warm,7.5,0,FALSE,41921.75
Chennai,09-02-2026,2026,2,Winter,29,21.4,25.1,Warm,7.6,0,FALSE,41958.98
Chennai,10-02-2026,2026,2,Winter,28.6,22.1,25.3,Warm,6.5,0,FALSE,41996.38
Chennai,11-02-2026,2026,2,Winter,28,22.8,25.5,Warm,5.2,0.1,FALSE,42033.97
Chennai,12-02-2026,2026,2,Winter,28.4,23.2,25.6,Warm,5.2,0,FALSE,42072.1
Chennai,13-02-2026,2026,2,Winter,29,22.5,25.8,Warm,6.5,0.1,FALSE,42110.79
Chennai,14-02-2026,2026,2,Winter,29.4,22.2,25.7,Warm,7.2,0,FALSE,42150
Chennai,15-02-2026,2026,2,Winter,29.9,22.1,25.5,Warm,7.8,0,FALSE,42189.7
Chennai,16-02-2026,2026,2,Winter,29.5,21.8,25.6,Warm,7.7,0,FALSE,42229.84
Chennai,17-02-2026,2026,2,Winter,28.4,23,25.8,Warm,5.4,0,FALSE,42270.38
Chennai,18-02-2026,2026,2,Winter,28.3,23.2,25.8,Warm,5.1,0,FALSE,42311.29
Chennai,19-02-2026,2026,2,Winter,29.6,24.1,26.7,Warm,5.5,0,FALSE,42352.52
Chennai,20-02-2026,2026,2,Winter,30.2,24.4,27,Warm,5.8,0,FALSE,42394.03
Chennai,21-02-2026,2026,2,Winter,29.4,24.5,26.6,Warm,4.9,2.7,TRUE,42435.8
Chennai,22-02-2026,2026,2,Winter,30.2,24.5,27.1,Warm,5.7,1.1,TRUE,42477.78
Chennai,23-02-2026,2026,2,Winter,30.8,24.1,27.1,Warm,6.7,0,FALSE,42519.94
Chennai,24-02-2026,2026,2,Winter,30.8,24.4,27.1,Warm,6.4,0.2,FALSE,42562.24
Chennai,25-02-2026,2026,2,Winter,31.1,23.1,26.6,Warm,8,1,FALSE,42604.65
Chennai,26-02-2026,2026,2,Winter,32.3,23.7,27.4,Warm,8.6,0,FALSE,42647.12
Chennai,27-02-2026,2026,2,Winter,32.2,23.5,27.4,Warm,8.7,0,FALSE,42689.64
Chennai,28-02-2026,2026,2,Winter,32.5,24,27.6,Warm,8.5,0,FALSE,42732.15
Chennai,01-03-2026,2026,3,Spring,32.8,23.6,27.6,Warm,9.2,0,FALSE,42774.62
Chennai,02-03-2026,2026,3,Spring,32.3,23.1,27.4,Warm,9.2,0,FALSE,42817.04
Chennai,03-03-2026,2026,3,Spring,31.8,22.9,27.1,Warm,8.9,0,FALSE,42859.4
Chennai,04-03-2026,2026,3,Spring,32.1,23.2,27.3,Warm,8.9,0,FALSE,42902.07
Chennai,05-03-2026,2026,3,Spring,35,23.7,28.3,Warm,11.3,0,FALSE,42945.05
Chennai,06-03-2026,2026,3,Spring,35.4,23.5,28.4,Warm,11.9,0,FALSE,42988.32
Chennai,07-03-2026,2026,3,Spring,33.2,23.9,27.8,Warm,9.3,0,FALSE,43031.84
Chennai,08-03-2026,2026,3,Spring,32.6,24.2,27.8,Warm,8.4,0,FALSE,43075.6
Chennai,09-03-2026,2026,3,Spring,30.3,24.8,27.3,Warm,5.5,0.4,FALSE,43119.55
Chennai,10-03-2026,2026,3,Spring,30,24,27.1,Warm,6,0.1,FALSE,43163.65
Chennai,11-03-2026,2026,3,Spring,31.8,23.9,27.7,Warm,7.9,0,FALSE,43207.89
Chennai,12-03-2026,2026,3,Spring,32.2,24.7,28.1,Warm,7.5,0,FALSE,43252.23
Chennai,13-03-2026,2026,3,Spring,31.7,25.4,28.2,Warm,6.3,0,FALSE,43296.64
Chennai,14-03-2026,2026,3,Spring,32.9,25.1,28.4,Warm,7.8,0,FALSE,43341.09
Chennai,15-03-2026,2026,3,Spring,32.2,25,28.3,Warm,7.2,0,FALSE,43385.55
Chennai,16-03-2026,2026,3,Spring,31.6,24.9,28.2,Warm,6.7,0.4,FALSE,43429.98
Chennai,17-03-2026,2026,3,Spring,32.2,25.7,28.6,Warm,6.5,0,FALSE,43474.36
Chennai,18-03-2026,2026,3,Spring,31.5,24.9,28,Warm,6.6,0.6,FALSE,43518.66
Chennai,19-03-2026,2026,3,Spring,30.9,25,27.5,Warm,5.9,2.5,TRUE,43562.84
Chennai,20-03-2026,2026,3,Spring,32,24.6,28.2,Warm,7.4,0,FALSE,43606.87
Chennai,21-03-2026,2026,3,Spring,31.8,24.9,28.1,Warm,6.9,0.7,FALSE,43650.72
Chennai,22-03-2026,2026,3,Spring,32.5,25.5,28.7,Warm,7,0.3,FALSE,43694.38
Chennai,23-03-2026,2026,3,Spring,32.1,25.3,28.7,Warm,6.8,0,FALSE,43737.84
Chennai,24-03-2026,2026,3,Spring,32,25.1,28.5,Warm,6.9,0.5,FALSE,43781.43
Chennai,25-03-2026,2026,3,Spring,32.8,24.7,28.5,Warm,8.1,0,FALSE,43825.18
Chennai,26-03-2026,2026,3,Spring,32.2,24.5,28.2,Warm,7.7,0,FALSE,43869.05
Chennai,27-03-2026,2026,3,Spring,32.9,24.1,28.5,Warm,8.8,0,FALSE,43913.02
Chennai,28-03-2026,2026,3,Spring,35.2,24.9,29.2,Warm,10.3,0,FALSE,43957.05
Chennai,29-03-2026,2026,3,Spring,34,26.2,29.5,Warm,7.8,0,FALSE,44001.12
Chennai,30-03-2026,2026,3,Spring,33.3,26.6,29.5,Warm,6.7,0,FALSE,44045.21
Chennai,31-03-2026,2026,3,Spring,32.5,26.2,29,Warm,6.3,0,FALSE,44089.29
Chennai,01-04-2026,2026,4,Spring,32.8,25.9,28.9,Warm,6.9,0,FALSE,44133.32
Chennai,02-04-2026,2026,4,Spring,33.2,25.7,29.1,Warm,7.5,0,FALSE,44177.27
Chennai,03-04-2026,2026,4,Spring,33.2,25.5,29.4,Warm,7.7,0,FALSE,44221.12
Chennai,04-04-2026,2026,4,Spring,35,26.9,30.2,Hot,8.1,1.6,TRUE,44264.84
Chennai,05-04-2026,2026,4,Spring,36.5,27.9,30.7,Hot,8.6,1.4,TRUE,44308.39
Chennai,06-04-2026,2026,4,Spring,33.3,26.8,29.6,Warm,6.5,1.6,TRUE,44351.75
Chennai,07-04-2026,2026,4,Spring,34.5,27.5,30.1,Hot,7,0.6,FALSE,44394.88
Chennai,08-04-2026,2026,4,Spring,34.1,27.8,30.5,Hot,6.3,0.1,FALSE,44437.77
Chennai,09-04-2026,2026,4,Spring,34.3,27.5,30.4,Hot,6.8,1.1,TRUE,44480.36
Chennai,10-04-2026,2026,4,Spring,34,27.3,30.3,Hot,6.7,0.1,FALSE,44522.64
Chennai,11-04-2026,2026,4,Spring,35.2,27.6,30.6,Hot,7.6,0,FALSE,44564.56
Chennai,12-04-2026,2026,4,Spring,34.4,26.6,30.2,Hot,7.8,0,FALSE,44606.16
Chennai,13-04-2026,2026,4,Spring,34.9,26.2,30.1,Hot,8.7,0,FALSE,44647.71
Chennai,14-04-2026,2026,4,Spring,35,26.3,30.6,Hot,8.7,0,FALSE,44689.27
Chennai,15-04-2026,2026,4,Spring,35.8,27.9,31,Hot,7.9,0,FALSE,44730.78
Chennai,16-04-2026,2026,4,Spring,34.8,27.6,30.8,Hot,7.2,0,FALSE,44772.23
Chennai,17-04-2026,2026,4,Spring,35,28.1,30.9,Hot,6.9,0,FALSE,44813.57
Chennai,18-04-2026,2026,4,Spring,34.8,27.4,30.7,Hot,7.4,0,FALSE,44854.79
Chennai,19-04-2026,2026,4,Spring,35.3,26.9,30.8,Hot,8.4,0,FALSE,44895.85
Chennai,20-04-2026,2026,4,Spring,35.1,28,30.7,Hot,7.1,0.2,FALSE,44936.72
Chennai,21-04-2026,2026,4,Spring,36.5,27.8,31.1,Hot,8.7,0,FALSE,44977.37
Chennai,22-04-2026,2026,4,Spring,34.7,27.4,30.7,Hot,7.3,0,FALSE,45017.76
Chennai,23-04-2026,2026,4,Spring,34.8,27.4,30.9,Hot,7.4,0,FALSE,45057.88
Chennai,24-04-2026,2026,4,Spring,35,28,31.1,Hot,7,0,FALSE,45097.66
Chennai,25-04-2026,2026,4,Spring,35.4,27.2,30.9,Hot,8.2,0,FALSE,45137.1
Mumbai,25-04-2024,2024,4,Spring,34.3,24.6,29.4,Warm,9.7,0,FALSE,45912.27
Mumbai,26-04-2024,2024,4,Spring,35.2,26,30.2,Hot,9.2,0,FALSE,45969.52
Mumbai,27-04-2024,2024,4,Spring,36.1,26,31.3,Hot,10.1,0,FALSE,46026.46
Mumbai,28-04-2024,2024,4,Spring,39.3,27,33.2,Hot,12.3,0,FALSE,46083.02
Mumbai,29-04-2024,2024,4,Spring,38.2,26.4,32.3,Hot,11.8,0,FALSE,46139.17
Mumbai,30-04-2024,2024,4,Spring,37.6,25.5,31.6,Hot,12.1,0,FALSE,46194.86
Mumbai,01-05-2024,2024,5,Spring,34.5,24.2,29.2,Warm,10.3,0,FALSE,46250.04
Mumbai,02-05-2024,2024,5,Spring,33.4,23.3,28.3,Warm,10.1,0,FALSE,46304.66
Mumbai,03-05-2024,2024,5,Spring,33.2,23.2,28.2,Warm,10,0,FALSE,46358.66
Mumbai,04-05-2024,2024,5,Spring,33.2,24,28.9,Warm,9.2,0,FALSE,46412.01
Mumbai,05-05-2024,2024,5,Spring,34.7,25,30,Warm,9.7,0,FALSE,46464.64
Mumbai,06-05-2024,2024,5,Spring,33.2,25.5,29.1,Warm,7.7,0,FALSE,46516.5
Mumbai,07-05-2024,2024,5,Spring,33.3,25.5,29.5,Warm,7.8,0,FALSE,46567.55
Mumbai,08-05-2024,2024,5,Spring,33,26.2,29.6,Warm,6.8,0,FALSE,46617.71
Mumbai,09-05-2024,2024,5,Spring,32.8,26.6,29.6,Warm,6.2,0,FALSE,46666.96
Mumbai,10-05-2024,2024,5,Spring,33.2,26.1,29.5,Warm,7.1,0,FALSE,46715.21
Mumbai,11-05-2024,2024,5,Spring,33.5,26.3,29.9,Warm,7.2,0,FALSE,46762.42
Mumbai,12-05-2024,2024,5,Spring,33.8,27.1,30.4,Hot,6.7,0,FALSE,46808.6
Mumbai,13-05-2024,2024,5,Spring,34.8,27.5,30.4,Hot,7.3,1.8,TRUE,46854.12
Mumbai,14-05-2024,2024,5,Spring,37.5,26.7,31.3,Hot,10.8,0,FALSE,46899.02
Mumbai,15-05-2024,2024,5,Spring,36,26.9,31.3,Hot,9.1,0,FALSE,46943.25
Mumbai,16-05-2024,2024,5,Spring,38.9,27.9,32.5,Hot,11,0.1,FALSE,46986.76
Mumbai,17-05-2024,2024,5,Spring,36.2,27.6,31.4,Hot,8.6,0,FALSE,47029.52
Mumbai,18-05-2024,2024,5,Spring,34.7,27.9,31.2,Hot,6.8,0,FALSE,47071.48
Mumbai,19-05-2024,2024,5,Spring,34.1,26.5,30.9,Hot,7.6,5.6,TRUE,47112.6
Mumbai,20-05-2024,2024,5,Spring,35.1,28.9,31.4,Hot,6.2,0,FALSE,47152.84
Mumbai,21-05-2024,2024,5,Spring,35.3,28.5,31.6,Hot,6.8,0.1,FALSE,47192.14
Mumbai,22-05-2024,2024,5,Spring,34.5,28.6,31.3,Hot,5.9,0.3,FALSE,47230.48
Mumbai,23-05-2024,2024,5,Spring,34.2,28,30.9,Hot,6.2,0,FALSE,47267.79
Mumbai,24-05-2024,2024,5,Spring,34.7,28.2,31,Hot,6.5,0.2,FALSE,47304.03
Mumbai,25-05-2024,2024,5,Spring,33.7,28.7,31,Hot,5,0.7,FALSE,47339.16
Mumbai,26-05-2024,2024,5,Spring,33.4,29,31.1,Hot,4.4,0.5,FALSE,47373.14
Mumbai,27-05-2024,2024,5,Spring,33.5,28.9,30.7,Hot,4.6,0.5,FALSE,47405.92
Mumbai,28-05-2024,2024,5,Spring,33.7,29,31.1,Hot,4.7,0.6,FALSE,47437.43
Mumbai,29-05-2024,2024,5,Spring,34,29.1,31.4,Hot,4.9,0.4,FALSE,47467.66
Mumbai,30-05-2024,2024,5,Spring,34.5,28,31.3,Hot,6.5,0.5,FALSE,47496.54
Mumbai,31-05-2024,2024,5,Spring,34.3,28,30.7,Hot,6.3,0.3,FALSE,47524.02
Mumbai,01-06-2024,2024,6,Summer,34,27.5,31,Hot,6.5,0.9,FALSE,47550.11
Mumbai,02-06-2024,2024,6,Summer,34.5,28,31.3,Hot,6.5,0.2,FALSE,47575.03
Mumbai,03-06-2024,2024,6,Summer,34.2,28.6,31.5,Hot,5.6,0.7,FALSE,47598.79
Mumbai,04-06-2024,2024,6,Summer,33.5,27.4,29.6,Warm,6.1,5.6,TRUE,47621.39
Mumbai,05-06-2024,2024,6,Summer,33.8,26.5,29.5,Warm,7.3,6.5,TRUE,47642.8
Mumbai,06-06-2024,2024,6,Summer,34.1,26.5,29.9,Warm,7.6,1.1,TRUE,47662.99
Mumbai,07-06-2024,2024,6,Summer,33.5,27,30.2,Hot,6.5,1.5,TRUE,47681.96
Mumbai,08-06-2024,2024,6,Summer,34.3,26.5,30.2,Hot,7.8,5.4,TRUE,47699.68
Mumbai,09-06-2024,2024,6,Summer,31.6,25.7,28.1,Warm,5.9,36.6,TRUE,47716.12
Mumbai,10-06-2024,2024,6,Summer,29.8,25.7,27.2,Warm,4.1,20.1,TRUE,47731.29
Mumbai,11-06-2024,2024,6,Summer,30.2,25.6,27.7,Warm,4.6,12.1,TRUE,47745.14
Mumbai,12-06-2024,2024,6,Summer,30,25.6,27.7,Warm,4.4,13,TRUE,47757.68
Mumbai,13-06-2024,2024,6,Summer,30,25.8,27.4,Warm,4.2,14.9,TRUE,47768.86
Mumbai,14-06-2024,2024,6,Summer,29.2,25.8,27.1,Warm,3.4,7.3,TRUE,47778.69
Mumbai,15-06-2024,2024,6,Summer,29.8,25.8,27.7,Warm,4,1.9,TRUE,47787.14
Mumbai,16-06-2024,2024,6,Summer,31,26.1,28.7,Warm,4.9,1.5,TRUE,47794.2
Mumbai,17-06-2024,2024,6,Summer,31.5,26.5,28.1,Warm,5,8.5,TRUE,47799.85
Mumbai,18-06-2024,2024,6,Summer,29.8,26.1,27.3,Warm,3.7,32.9,TRUE,47804.08
Mumbai,19-06-2024,2024,6,Summer,29.2,26,27.3,Warm,3.2,29.1,TRUE,47806.86
Mumbai,20-06-2024,2024,6,Summer,28.5,24.9,27.2,Warm,3.6,46,TRUE,47808.19
Mumbai,21-06-2024,2024,6,Summer,31.1,25,27.6,Warm,6.1,18.9,TRUE,47808.04
Mumbai,22-06-2024,2024,6,Summer,30.2,25.3,27.7,Warm,4.9,4,TRUE,47806.41
Mumbai,23-06-2024,2024,6,Summer,29.8,25.8,27.7,Warm,4,8.2,TRUE,47803.3
Mumbai,24-06-2024,2024,6,Summer,29.6,26.1,27.8,Warm,3.5,6.4,TRUE,47798.75
Mumbai,25-06-2024,2024,6,Summer,30.6,26.1,28.3,Warm,4.5,10.7,TRUE,47792.75
Mumbai,26-06-2024,2024,6,Summer,30.5,26.8,27.9,Warm,3.7,21,TRUE,47785.35
Mumbai,27-06-2024,2024,6,Summer,28.8,26.4,27,Warm,2.4,116.2,TRUE,47776.54
Mumbai,28-06-2024,2024,6,Summer,28.2,25.9,27,Warm,2.3,31.9,TRUE,47766.36
Mumbai,29-06-2024,2024,6,Summer,30,26.1,27.6,Warm,3.9,17.6,TRUE,47754.82
Mumbai,30-06-2024,2024,6,Summer,29.4,26.5,27.9,Warm,2.9,20.5,TRUE,47741.95
Mumbai,01-07-2024,2024,7,Summer,30.6,26.6,28.3,Warm,4,15.3,TRUE,47727.77
Mumbai,02-07-2024,2024,7,Summer,30.4,26.1,28.8,Warm,4.3,6.7,TRUE,47712.29
Mumbai,03-07-2024,2024,7,Summer,30,26.3,28.4,Warm,3.7,10.3,TRUE,47695.54
Mumbai,04-07-2024,2024,7,Summer,29,26,27.6,Warm,3,10.4,TRUE,47677.53
Mumbai,05-07-2024,2024,7,Summer,29.1,25.8,27.3,Warm,3.3,14.8,TRUE,47658.31
Mumbai,06-07-2024,2024,7,Summer,29.5,25.9,27.6,Warm,3.6,14.2,TRUE,47637.88
Mumbai,07-07-2024,2024,7,Summer,29.2,25.6,27.2,Warm,3.6,11.1,TRUE,47616.26
Mumbai,08-07-2024,2024,7,Summer,28.5,25.6,26.8,Warm,2.9,31.4,TRUE,47593.5
Mumbai,09-07-2024,2024,7,Summer,27,25.5,26.1,Warm,1.5,69.1,TRUE,47569.59
Mumbai,10-07-2024,2024,7,Summer,28.8,25.2,26.6,Warm,3.6,36.9,TRUE,47544.57
Mumbai,11-07-2024,2024,7,Summer,28.8,24.6,26.5,Warm,4.2,38.5,TRUE,47518.41
Mumbai,12-07-2024,2024,7,Summer,26.6,25.2,25.9,Warm,1.4,93.8,TRUE,47490.88
Mumbai,13-07-2024,2024,7,Summer,26.5,24.8,25.8,Warm,1.7,75.3,TRUE,47461.97
Mumbai,14-07-2024,2024,7,Summer,26.5,24.5,25.5,Warm,2,44,TRUE,47431.73
Mumbai,15-07-2024,2024,7,Summer,28,25,26.6,Warm,3,6.9,TRUE,47400.21
Mumbai,16-07-2024,2024,7,Summer,29,25.2,26.6,Warm,3.8,18.6,TRUE,47367.45
Mumbai,17-07-2024,2024,7,Summer,27.6,25.8,26.5,Warm,1.8,49.7,TRUE,47333.51
Mumbai,18-07-2024,2024,7,Summer,28.1,25.6,26.3,Warm,2.5,55.1,TRUE,47298.43
Mumbai,19-07-2024,2024,7,Summer,27.3,25.8,26.3,Warm,1.5,48.1,TRUE,47262.26
Mumbai,20-07-2024,2024,7,Summer,27.7,25.9,26.2,Warm,1.8,89.6,TRUE,47225.05
Mumbai,21-07-2024,2024,7,Summer,27.1,25.7,26.4,Warm,1.4,48.1,TRUE,47186.84
Mumbai,22-07-2024,2024,7,Summer,26.9,25.9,26.3,Warm,1,57.1,TRUE,47147.69
Mumbai,23-07-2024,2024,7,Summer,26.5,25.5,26.1,Warm,1,40.3,TRUE,47107.62
Mumbai,24-07-2024,2024,7,Summer,27,25.8,26.2,Warm,1.2,59.8,TRUE,47066.7
Mumbai,25-07-2024,2024,7,Summer,27.4,25.1,26.2,Warm,2.3,68.7,TRUE,47024.96
Mumbai,26-07-2024,2024,7,Summer,28.5,25.3,27,Warm,3.2,17.6,TRUE,46982.46
Mumbai,27-07-2024,2024,7,Summer,28.8,25.8,27.1,Warm,3,8.8,TRUE,46939.23
Mumbai,28-07-2024,2024,7,Summer,29.2,25.7,26.9,Warm,3.5,25.8,TRUE,46895.32
Mumbai,29-07-2024,2024,7,Summer,27.7,25.4,26.3,Warm,2.3,29.7,TRUE,46850.77
Mumbai,30-07-2024,2024,7,Summer,28.1,24.9,26.6,Warm,3.2,19.2,TRUE,46805.62
Mumbai,31-07-2024,2024,7,Summer,28.6,25.1,26.8,Warm,3.5,22.8,TRUE,46759.84
Mumbai,01-08-2024,2024,8,Summer,29.4,25.4,27,Warm,4,14,TRUE,46713.07
Mumbai,02-08-2024,2024,8,Summer,28.3,25.3,26.4,Warm,3,27.6,TRUE,46665.29
Mumbai,03-08-2024,2024,8,Summer,27.5,25.5,26.3,Warm,2,25.7,TRUE,46616.54
Mumbai,04-08-2024,2024,8,Summer,27,25.5,26.2,Warm,1.5,35.9,TRUE,46566.9
Mumbai,05-08-2024,2024,8,Summer,28.9,25.5,27,Warm,3.4,6.6,TRUE,46516.4
Mumbai,06-08-2024,2024,8,Summer,28.6,25.5,27,Warm,3.1,4.7,TRUE,46465.11
Mumbai,07-08-2024,2024,8,Summer,28.8,25.3,26.9,Warm,3.5,4.6,TRUE,46413.07
Mumbai,08-08-2024,2024,8,Summer,28.6,25.1,26.8,Warm,3.5,5.6,TRUE,46360.34
Mumbai,09-08-2024,2024,8,Summer,27.8,25,26,Warm,2.8,15.3,TRUE,46306.98
Mumbai,10-08-2024,2024,8,Summer,28.1,25.2,27,Warm,2.9,3.2,TRUE,46253.02
Mumbai,11-08-2024,2024,8,Summer,29.2,25.9,27.2,Warm,3.3,2.6,TRUE,46198.51
Mumbai,12-08-2024,2024,8,Summer,28.9,25.4,27,Warm,3.5,2.6,TRUE,46143.52
Mumbai,13-08-2024,2024,8,Summer,28.8,25.4,27,Warm,3.4,4,TRUE,46088.08
